Date,Revenue,COGS,year,month,day,day_of_week,day_of_year,week_of_year,quarter,season,month_sin,month_cos,dow_sin,dow_cos,days_to_tet,days_since_tet,is_tet_week,days_since_payday,rev_lag_548,rev_lag_728,rev_lag_1092,rev_rmean_from728_7,rev_rstd_from728_7,rev_rmean_from728_30,rev_rstd_from728_30,season_avg_orders,season_avg_traffic,season_avg_bounce,dlinear_pred,log_revenue
2016-08-18,9528740.46,7920089.68,2016,8,18,3,231,33,3,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,365,365,0,3,4293160.67,5420386.94,3821233.2,4959858.955714285,832769.551408356,5974399.336,2306985.0265526213,234.22448979591837,31368.477272727272,0.0044,15.750854996869164,16.06982320604914
2016-08-19,6546299.57,5278113.04,2016,8,19,4,232,33,3,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,365,365,0,4,3209407.04,3980335.94,3454696.96,4819257.284285715,911234.720860598,5854876.161666666,2314553.9581137835,203.48979591836735,31504.18181818182,0.004536136363636364,15.626557038648285,15.694410649579412
2016-08-20,5781551.94,4564247.81,2016,8,20,5,233,33,3,3,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,365,365,0,5,3793775.02,3604919.44,2837188.07,4736654.907142857,1000357.9728915674,5778186.306666668,2350648.7110517784,170.6734693877551,30819.022222222222,0.0043322222222222226,15.523608729787117,15.57018287930245
2016-08-21,6521389.47,5328696.02,2016,8,21,6,234,33,3,3,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,365,365,0,6,4760336.65,3975022.95,3018860.44,4654044.87,1041072.1430390312,5762783.441,2361229.396368637,175.08333333333334,31890.18181818182,0.004291590909090909,15.471794372057392,15.690598173435609
2016-08-22,5219998.72,4287522.68,2016,8,22,0,235,34,3,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0,365,365,0,7,4368539.08,4982068.72,3465971.03,4815354.9828571435,982055.9896800584,5766323.479666666,2359933.1035623243,169.81632653061226,32161.844444444443,0.0044577777777777775,15.490295458884134,15.468007906218974
2016-08-23,4815121.42,3868404.84,2016,8,23,1,236,34,3,3,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,365,365,0,8,5784606.22,5315751.01,3008572.56,4790197.42,963925.8972081736,5787011.914666668,2352928.4354017647,182.72916666666666,31269.0,0.0043711363636363635,15.503377834375758,15.387272027605594
2016-08-24,6292751.73,5100249.41,2016,8,24,2,237,34,3,3,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,365,365,0,9,7360399.98,7880420.55,3749158.5,5022700.792857142,1449511.5953601208,5861030.988999999,2383518.978283337,214.3673469387755,31444.136363636364,0.004468863636363636,15.653353494449254,15.654909168871997
2016-08-25,8794928.73,6977759.11,2016,8,25,3,238,34,3,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,365,365,0,10,5473140.47,13900846.53,6385124.62,6234195.0200000005,3674139.1919744518,6046861.329333333,2768546.2826503143,234.22448979591837,31368.477272727272,0.0044,15.719328358225578,15.989685946354964
2016-08-26,5680360.34,4488665.83,2016,8,26,4,239,34,3,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,365,365,0,11,8502202.85,12683009.27,5499141.72,7477434.067142857,4216705.151184118,6141328.206,2945452.753484292,203.48979591836735,31504.18181818182,0.004536136363636364,15.735468793089373,15.552525404871092
2016-08-27,4561647.77,3662367.33,2016,8,27,5,240,34,3,3,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,365,365,0,12,6528340.52,11574198.37,6810100.27,8615902.485714285,4070175.0541238743,6110480.7,2880700.8082073885,170.6734693877551,30819.022222222222,0.0043322222222222226,15.864560609316303,15.333194688507453
2016-08-28,15158669.18,12249721.23,2016,8,28,6,241,34,3,3,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,365,365,0,13,4695415.58,11951398.65,6018993.92,9755384.728571428,3649127.3649033704,6166581.911666666,2979172.5301423823,175.08333333333334,31890.18181818182,0.004291590909090909,16.12789947099059,16.534083215333602
2016-08-29,14043471.1,11328872.12,2016,8,29,0,242,35,3,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0,365,365,0,14,3896812.17,10306541.25,5386759.65,10516023.66142857,2982337.1663261675,6195547.108333333,3016067.4916829895,169.81632653061226,32161.844444444443,0.0044577777777777775,16.20033398857952,16.457668226557995
2016-08-30,13812380.3,11037531.68,2016,8,30,1,243,35,3,3,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,365,365,0,14,4612623.19,1980913.22,4126941.12,10039618.262857141,4032835.0183953177,5984523.049999999,3083619.719698841,182.72916666666666,31269.0,0.0043711363636363635,16.204605072954276,16.441075943540163
2016-08-31,12534594.92,10091516.93,2016,8,31,2,244,35,3,3,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,365,365,0,14,1204115.66,2013419.84,5401049.96,9201475.304285714,5040219.74951523,5787619.310666666,3143745.866886429,214.3673469387755,31444.136363636364,0.004468863636363636,16.07789009678973,16.344003052916126
2016-09-01,12403544.62,10116739.78,2016,9,1,3,245,35,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,365,365,0,0,2971078.12,2079554.62,3168900.6,7512719.317142857,5181654.7802130645,5697484.7733333325,3211557.509812961,138.27659574468086,22386.906976744187,0.004508604651162791,15.774565435674068,16.33349292679982
2016-09-02,2363186.38,2197302.32,2016,9,2,4,246,35,3,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,365,365,0,1,3275231.73,3009749.32,2705040.33,6130825.038571429,4852399.674153387,5605530.679333333,3248735.4447670965,131.3404255319149,22215.767441860466,0.00450046511627907,15.352568226139041,14.675521850528337
2016-09-03,2854708.14,2576390.08,2016,9,3,5,247,35,3,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,365,365,0,2,3623778.02,2651615.67,2468479.29,4856170.367142857,4327741.298330032,5548307.518999999,3286182.373005272,151.7872340425532,22113.690476190477,0.004533809523809524,15.141039761313557,14.864480518474336
2016-09-04,2911393.7,2610346.46,2016,9,4,6,248,35,3,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,365,365,0,3,4126698.63,3257294.39,3056823.21,3614155.4728571433,2994216.6892378693,5564483.322333333,3273213.9839223707,159.22916666666666,22415.13953488372,0.004345581395348837,15.104668605066564,14.884142802681007
2016-09-05,4157930.98,3683805.93,2016,9,5,0,249,36,3,3,-1.0,-1.8369701987210297e-16,0.0,1.0,365,365,0,4,3652751.16,3789247.34,3771227.87,2683113.4857142856,703178.1414571246,5590740.246,3255054.7608799543,169.31914893617022,22639.0,0.004586744186046512,15.196571814752843,15.240528388439929
2016-09-06,4457820.99,4021959.96,2016,9,6,1,250,36,3,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,365,365,0,5,3679065.16,3050893.58,5357130.97,2835967.822857143,638407.241714162,5564987.189666667,3272528.273541726,157.70212765957447,22405.976744186046,0.004484186046511628,15.29459977846076,15.310170861668619
2016-09-07,2727504.52,2482230.36,2016,9,7,2,251,36,3,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,365,365,0,6,4520902.2,2734213.18,4636476.74,2938938.3000000003,533062.1018758746,5511718.140666666,3306119.696228091,132.6595744680851,22897.720930232557,0.004427674418604651,15.342165497967796,14.818898020518663
2016-09-08,2950156.73,2710099.28,2016,9,8,3,252,36,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,365,365,0,7,5042080.93,3603376.76,3865949.23,3156627.1771428576,423507.23208952264,5466218.452333333,3323203.824351394,138.27659574468086,22386.906976744187,0.004508604651162791,15.364070161415713,14.897369194683261
2016-09-09,4080455.52,3550531.35,2016,9,9,4,253,36,3,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,365,365,0,8,6098020.8,3387921.49,3034568.95,3210651.772857143,425762.7683423625,5382695.545666667,3343517.6585476454,131.3404255319149,22215.767441860466,0.00450046511627907,15.331703835160193,15.221719432277746
2016-09-10,3383667.97,3081087.79,2016,9,10,5,254,36,3,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,365,365,0,9,4869770.72,4488375.88,3664631.38,3473046.088571429,566531.2143035406,5364003.355333333,3347012.3947168137,151.7872340425532,22113.690476190477,0.004533809523809524,15.335514011174222,15.034471172819337
2016-09-11,4791697.67,4209772.35,2016,9,11,6,255,36,3,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,365,365,0,10,3474969.89,4664595.04,3078369.62,3674089.038571429,708996.7012949398,5354004.935333333,3348694.4198691538,159.22916666666666,22415.13953488372,0.004345581395348837,15.378880269336005,15.382395534913796
2016-09-12,5675073.45,5130706.55,2016,9,12,0,256,37,3,3,-1.0,-1.8369701987210297e-16,0.0,1.0,365,365,0,11,4711284.42,3434401.74,3927167.34,3623396.81,712069.58778952,5329047.124,3360491.194561158,169.31914893617022,22639.0,0.004586744186046512,15.495918846478427,15.55159424018842
2016-09-13,5639925.61,5076124.78,2016,9,13,1,257,37,3,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,365,365,0,12,5040735.75,3499018.93,5410121.46,3687414.717142857,670979.4394212872,5293904.648,3374367.3237907495,157.70212765957447,22405.976744186046,0.004484186046511628,15.522024248638292,15.545381610978232
2016-09-14,4385149.48,3911967.05,2016,9,14,2,258,37,3,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,365,365,0,13,5602879.7,2159581.94,4460453.69,3605324.54,824599.7708963373,5237460.781666667,3413240.90815156,132.6595744680851,22897.720930232557,0.004427674418604651,15.524104205361247,15.293734500189345
2016-09-15,3714513.35,3311188.02,2016,9,15,3,259,37,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,365,365,0,0,5692241.74,3245614.46,2995364.48,3554215.6400000006,835752.2961545839,5162586.131999999,3432053.476521823,138.27659574468086,22386.906976744187,0.004508604651162791,15.486113121909817,15.127758500805195
2016-09-16,4018602.31,3556568.41,2016,9,16,4,260,37,3,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,365,365,0,1,6793794.72,3152106.06,3316913.08,3520527.7214285717,848232.0478664021,5059226.436,3444753.6149549545,131.3404255319149,22215.767441860466,0.00450046511627907,15.465918572279659,15.206444964902186
2016-09-17,4431680.09,3843688.85,2016,9,17,5,261,37,3,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,365,365,0,2,6012381.06,3934660.56,3799564.88,3441425.532857143,764630.793089206,5009702.223333333,3450058.1136295823,151.7872340425532,22113.690476190477,0.004533809523809524,15.426887811535467,15.304289548592847
2016-09-18,4942620.63,4382989.7,2016,9,18,6,262,37,3,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,365,365,0,3,4887915.96,4973677.98,3243304.2,3485580.238571428,851074.6100034887,5042813.624666666,3444600.67496502,159.22916666666666,22415.13953488372,0.004345581395348837,15.488680232180297,15.413406442727654
2016-09-19,5350877.2,4783146.79,2016,9,19,0,263,38,3,3,-1.0,-1.8369701987210297e-16,0.0,1.0,365,365,0,4,4566270.71,4691002.44,4426354.9,3665094.6242857142,963570.9187693275,5079016.391333333,3434660.3139930353,169.31914893617022,22639.0,0.004586744186046512,15.523620271334684,15.492771254933839
2016-09-20,4950112.24,4381290.5,2016,9,20,1,264,38,3,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,365,365,0,5,5271032.0,3267077.04,4673257.46,3631960.068571429,974163.3215807352,5055418.1943333335,3444923.6473716786,157.70212765957447,22405.976744186046,0.004484186046511628,15.52250382325945,15.41492101105088
2016-09-21,4415854.52,4042078.78,2016,9,21,2,265,38,3,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,365,365,0,6,5172623.98,3651189.03,4851490.55,3845046.7957142857,731276.9412872049,5011055.538000001,3454456.9271907466,132.6595744680851,22897.720930232557,0.004427674418604651,15.521688908556081,15.300712149012538
2016-09-22,3570383.96,3326231.28,2016,9,22,3,266,38,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,365,365,0,7,6187718.83,3991936.34,4120039.5,3951664.207142857,682065.770940592,4966928.382333334,3458882.8953356775,138.27659574468086,22386.906976744187,0.004508604651162791,15.487212964218028,15.08818397987515
2016-09-23,4188287.62,3857859.5,2016,9,23,4,267,38,3,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,365,365,0,8,6763449.95,4802241.84,4676571.41,4187397.89,643749.2769644253,4864322.425333334,3414851.4442345854,131.3404255319149,22215.767441860466,0.00450046511627907,15.452946015518076,15.247802764548304
2016-09-24,3669054.98,3149906.57,2016,9,24,5,268,38,3,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,365,365,0,9,6983791.47,5922266.1,7035889.97,4471341.538571429,900740.655303367,4598369.744333333,2968301.8091050484,151.7872340425532,22113.690476190477,0.004533809523809524,15.48282042559046,15.115444960784393
2016-09-25,5830714.93,5221915.5,2016,9,25,6,269,38,3,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,365,365,0,10,5007891.27,6894981.49,5087376.98,4745813.468571429,1288561.6787699217,4405435.485,2588502.254105578,159.22916666666666,22415.13953488372,0.004345581395348837,15.641390389769617,15.578650351816405
2016-09-26,6888617.97,6121949.95,2016,9,26,0,270,39,3,3,-1.0,-1.8369701987210297e-16,0.0,1.0,365,365,0,11,5941997.22,6358369.55,5768935.23,4984008.7700000005,1423758.0000071903,4231574.524333334,2242427.370271546,169.31914893617022,22639.0,0.004586744186046512,15.805623428664939,15.745381183131327
2016-09-27,8489123.16,7795904.94,2016,9,27,1,271,39,3,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,365,365,0,12,6087900.7,5625701.93,5389130.81,5320955.182857143,1213239.9052163174,4020717.967,1730457.6520064005,157.70212765957447,22405.976744186046,0.004484186046511628,15.963969228911575,15.954296391599717
2016-09-28,7567886.85,6824968.63,2016,9,28,2,272,39,3,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,365,365,0,13,14251354.04,4131059.59,5393969.29,5389508.119999999,1112545.308889554,3814868.578333333,1260396.8816711681,132.6595744680851,22897.720930232557,0.004427674418604651,15.994256879291395,15.839424570629419
2016-09-29,5432931.71,4892504.82,2016,9,29,3,273,39,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,365,365,0,14,14813965.34,2166020.29,2026611.74,5128662.970000001,1601453.920137832,3821038.8140000002,1251531.1305012794,138.27659574468086,22386.906976744187,0.004508604651162791,15.917039002815303,15.507989640034541
2016-09-30,4909635.76,4205412.15,2016,9,30,4,274,39,3,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,365,365,0,14,13697879.88,2713373.58,2912944.43,4830253.218571429,1848046.7785859487,3844370.6053333334,1222866.610830573,131.3404255319149,22215.767441860466,0.00450046511627907,15.6974682842728,15.406710517400674
2016-10-01,4366699.03,3701260.21,2016,10,1,5,275,39,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,0,11638587.41,3061013.56,2463961.82,4421502.855714286,1882367.3126038425,3877085.903333334,1186615.6418837416,105.42857142857143,18380.533333333333,0.004473555555555555,15.434560624352336,15.289518139932097
2016-10-02,2596796.4,1974164.43,2016,10,2,6,276,39,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,1,10239965.04,3514973.01,2875234.12,3938644.501428571,1545502.8670379268,3893926.6929999995,1177431.283567278,113.35416666666667,17851.772727272728,0.004600227272727273,15.21998516486509,14.769789474509677
2016-10-03,2548741.44,2097911.33,2016,10,3,0,277,40,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,2,4214414.51,4584954.57,2084519.3,3685299.5042857146,1186369.5498695653,3958371.323,1159868.8679895948,129.75510204081633,18132.727272727272,0.0045134090909090905,15.145915508270264,14.75111063470652
2016-10-04,3461082.31,2850191.25,2016,10,4,1,278,40,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,3,4549233.48,3826571.36,2982770.86,3428280.8514285716,840359.2784468079,3977347.222,1152637.7209805348,133.14285714285714,18037.06818181818,0.0042625,15.126186767633815,15.0570921934055
2016-10-05,3424882.78,2746226.47,2016,10,5,2,279,40,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,4,5947351.85,3298742.48,3524600.98,3309378.4071428576,781146.5928059772,3960997.0600000005,1158860.0337269995,126.08163265306122,17968.25,0.004585454545454545,15.156120387307048,15.046578096256015
2016-10-06,2895028.23,2454432.63,2016,10,6,3,280,40,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,365,365,0,5,6969771.13,2480246.09,4018321.34,3354267.807142857,710308.2903901695,3941975.477,1178824.9735190806,108.06122448979592,18219.244444444445,0.0044146666666666666,15.170191855326186,14.878505765656742
2016-10-07,3222934.99,2477341.55,2016,10,7,4,281,40,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,365,365,0,6,6923568.08,3324677.65,1938342.36,3441596.9600000004,653703.8963763226,3961657.626,1162784.5066619928,102.9375,18182.590909090908,0.004208636363636364,15.186932457624561,14.985803300221825
2016-10-08,3101070.27,2574361.13,2016,10,8,5,282,40,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,7,5334934.77,3249272.4,3170838.37,3468491.0799999996,639147.1741071758,3949854.1473333333,1168330.8802567576,105.42857142857143,18380.533333333333,0.004473555555555555,15.192302649908692,14.947258180727221
2016-10-09,3313712.48,2583489.11,2016,10,9,6,283,40,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,8,5286341.9,3964814.61,3719451.39,3532754.165714286,666623.6979900557,3969083.918,1163500.6084308992,113.35416666666667,17851.772727272728,0.004600227272727273,15.267104427309802,15.013580015777755
2016-10-10,4264616.83,3371581.16,2016,10,10,0,284,41,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,9,7223512.23,5257692.13,3097590.81,3628859.5314285713,863129.4349587451,3994727.793,1183644.2126381043,129.75510204081633,18132.727272727272,0.0045134090909090905,15.34277231675865,15.26586312879692
2016-10-11,4422185.53,3581266.99,2016,10,11,1,285,41,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,10,6941143.47,5353820.23,4062456.23,3847037.941428571,1085751.7551817354,4017701.966,1203614.8253489668,133.14285714285714,18037.06818181818,0.0042625,15.412128749555045,15.302144821780347
2016-10-12,4541598.24,3524730.02,2016,10,12,2,286,41,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,11,8008850.6,3174858.73,4801027.51,3829340.262857143,1097128.5071910184,4009050.5323333335,1208873.384515082,126.08163265306122,17968.25,0.004585454545454545,15.41659896913236,15.328789763496733
2016-10-13,3317032.06,2649214.4,2016,10,13,3,287,41,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,365,365,0,12,9764966.49,3035433.21,3348412.32,3908652.708571429,999028.3480103811,3993597.675,1218542.1711726063,108.06122448979592,18219.244444444445,0.0044146666666666666,15.364187785308726,15.014581284717025
2016-10-14,3511630.87,2718591.77,2016,10,14,4,288,41,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,365,365,0,13,8464241.45,3041887.24,3238854.55,3868254.0785714285,1031760.3891814634,4023007.8516666666,1182876.329939,102.9375,18182.590909090908,0.004208636363636364,15.303824644019134,15.071591407628045
2016-10-15,3943248.97,3043533.56,2016,10,15,5,289,41,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,0,6025485.77,3295901.64,3376648.2,3874915.3985714284,1027238.6437553406,4024684.091,1181771.823040725,105.42857142857143,18380.533333333333,0.004473555555555555,15.292047615468936,15.187515806741782
2016-10-16,4376304.87,3413503.15,2016,10,16,6,290,41,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,1,6481493.13,3906454.96,2888479.98,3866578.305714286,1026624.0559267007,4049829.054333334,1170537.3396518708,113.35416666666667,17851.772727272728,0.004600227272727273,15.290912113050474,15.291715517807623
2016-10-17,3037287.93,2453991.87,2016,10,17,0,291,42,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,2,7432727.07,4406719.83,3409990.75,3745010.834285714,873388.6455082525,4065564.3633333337,1172107.613737312,129.75510204081633,18132.727272727272,0.0045134090909090905,15.33640203684786,14.92647587615069
2016-10-18,4508859.09,3657069.31,2016,10,18,1,292,42,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,3,6854069.17,4158469.93,3932052.89,3574246.5057142857,570877.090875607,4038390.7616666663,1159712.51568363,133.14285714285714,18037.06818181818,0.0042625,15.42260491935006,15.321554927868805
2016-10-19,4228189.57,3396000.86,2016,10,19,2,293,42,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,4,8942873.22,3185076.38,4895108.72,3575706.1700000004,569697.550509516,3988193.2263333336,1163077.222013317,126.08163265306122,17968.25,0.004585454545454545,15.421600371381663,15.257284698277212
2016-10-20,2846518.01,2260628.69,2016,10,20,3,294,42,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,100,365,0,5,11246554.8,3397945.31,4333852.18,3627493.612857143,527298.5036511207,3992555.502,1160521.9288319398,108.06122448979592,18219.244444444445,0.0044146666666666666,15.387892731784904,14.861607405727927
2016-10-21,3272036.28,2634207.2,2016,10,21,4,295,42,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,99,365,0,6,9099886.14,2910624.78,3503713.92,3608741.8328571427,553288.1959303471,3967870.027,1175809.1140882494,102.9375,18182.590909090908,0.004208636363636364,15.370751962174465,15.0009233702829
2016-10-22,3948044.16,3231763.1,2016,10,22,5,296,42,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,98,365,0,7,7548994.85,3710088.5,2923604.47,3667911.384285714,536137.7118638173,3958475.099,1176735.8315227132,105.42857142857143,18380.533333333333,0.004473555555555555,15.370708188871397,15.188731118173228
2016-10-23,3383059.2,2666084.61,2016,10,23,6,297,42,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,97,365,0,8,6578500.68,3332635.64,2949737.88,3585937.195714286,537452.3685164393,3909488.2256666664,1170974.4041630966,113.35416666666667,17851.772727272728,0.004600227272727273,15.36079508718783,15.034291242461155
2016-10-24,4380387.44,3526727.23,2016,10,24,0,298,43,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,96,365,0,9,9981817.81,5247620.14,3235799.73,3706065.8114285716,787360.5881820838,3887000.027,1136971.1923885513,129.75510204081633,18132.727272727272,0.0045134090909090905,15.450232152521176,15.29264796335186
2016-10-25,4299274.8,3249930.02,2016,10,25,1,299,43,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,95,365,0,10,8486257.42,6122484.1,5981959.98,3986639.264285714,1211265.027195361,3861250.114,1073472.3884732858,133.14285714285714,18037.06818181818,0.0042625,15.517167274099197,15.273957147875134
2016-10-26,4706906.11,3751859.51,2016,10,26,2,300,43,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,94,365,0,11,11233528.64,6191276.35,6960811.52,4416096.4028571425,1398205.1221591285,3855680.3406666666,1060423.3410842386,126.08163265306122,17968.25,0.004585454545454545,15.59683961415813,15.364541585750482
2016-10-27,4202633.76,3430770.86,2016,10,27,3,301,43,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,93,365,0,12,14371525.01,6250389.79,5649038.29,4823588.471428571,1466033.0522866603,3876503.2693333332,1101708.4115206313,108.06122448979592,18219.244444444445,0.0044146666666666666,15.687061083577845,15.251222210377792
2016-10-28,7095459.64,5821255.79,2016,10,28,4,302,43,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,92,365,0,13,15294818.22,4687679.79,4823330.61,5077453.472857143,1211295.8952222064,3895057.276,1110792.8542856844,102.9375,18182.590909090908,0.004208636363636364,15.8932207744487,15.774965791063554
2016-10-29,7748034.04,6291672.94,2016,10,29,5,303,43,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,91,365,0,14,14911130.64,4474322.51,4871579.51,5186629.76,1096514.951435781,3972000.683333333,1065935.4457913097,105.42857142857143,18380.533333333333,0.004473555555555555,15.932951311125372,15.862949825956205
2016-10-30,6231866.09,5021019.4,2016,10,30,6,304,43,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,90,365,0,14,11462217.29,3503909.61,2310551.56,5211097.47,1049137.1420303944,3998351.8843333335,1043278.4591604859,113.35416666666667,17851.772727272728,0.004600227272727273,15.88923173577246,15.645186539283474
2016-10-31,6154479.92,4923620.6,2016,10,31,0,305,44,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,89,365,0,14,8951414.69,2511155.37,2638652.15,4820173.931428571,1461890.1807585852,3980023.278,1064919.3034147862,129.75510204081633,18132.727272727272,0.0045134090909090905,15.708982634718401,15.632690979357076
2016-11-01,7719179.86,6108632.49,2016,11,1,1,306,44,4,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,88,365,0,0,7902349.85,1758772.81,3529966.51,4196786.604285714,1721366.711715506,3921483.2713333336,1137183.6730180352,111.40425531914893,15146.441860465116,0.004526046511627906,15.450029294856273,15.85921881015368
2016-11-02,2019573.39,1671538.84,2016,11,2,2,307,44,4,4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,87,365,0,1,4063632.19,2080412.08,2440647.75,3609520.2800000003,1626114.9902461409,3837998.521666667,1177997.604701341,99.61702127659575,15491.813953488372,0.0043148837209302324,15.077088061910477,14.51839734915764
2016-11-03,2167731.38,1630172.24,2016,11,3,3,308,44,4,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,86,365,0,2,4993358.48,2338580.92,2145217.46,3050690.4414285715,1177607.6976667834,3788398.8403333332,1209402.6889378622,103.31914893617021,15186.333333333334,0.0046835714285714284,14.91781738726762,14.589192192962802
2016-11-04,2921457.72,2325634.63,2016,11,4,4,309,44,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,85,365,0,3,5912157.02,2391118.65,2200221.02,2722610.2785714283,941842.5209408898,3758144.7126666666,1233192.6642571355,103.20833333333333,15150.67441860465,0.004477441860465116,14.932711314110861,14.887593611148924
2016-11-05,3331729.51,2510325.05,2016,11,5,5,310,44,4,4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,84,365,0,4,6417545.13,2603594.99,2018930.67,2455363.4899999998,542851.572819987,3762256.342666666,1228983.5058993818,106.38297872340425,14930.279069767443,0.004776744186046512,15.069678054238757,15.019002399646219
